Name,Tract,latitude,longitude,service_type
UIC-Halsted Blue Line Station,841900,41.87550381,-87.64707669699999,bus stop
Chicago & Clark,081700,41.896567300000015,-87.63090644300001,bus stop
Chicago & State (Red Line),081500,41.89661350799997,-87.627916438,bus stop
Mies Van Der Rohe & Pearson,081300,41.89748073800001,-87.62177875700002,bus stop
Central Park & Cermak,300600,41.85146034600001,-87.71508456100003,bus stop
43rd Street & Indiana,835900,41.816629834000025,-87.62163419199999,bus stop
Fullerton & Damen,832300,41.92494985899998,-87.677509214,bus stop
Pershing & State,835900,41.82365096900003,-87.62604596800003,bus stop
Pershing & Vincennes,351100,41.82395964800003,-87.61291961299997,bus stop
Armitage & Orchard,071800,41.91817724200001,-87.64613633900001,bus stop
131st Street & Corliss,540101,41.657100000000014,-87.60229999900002,bus stop
Narragansett & Cortland,250400,41.91456176700001,-87.78504378999997,bus stop
Commercial & 94th/Anthony,480500,41.724253492,-87.55103018300002,bus stop
Halsted & 43rd Place,842600,41.814736127,-87.64559867399998,bus stop
63rd Street & Hamlin,650302,41.778677000000016,-87.71793400000001,bus stop
North Ave & Austin,250600,41.909156768,-87.775171935,bus stop
103rd Street & Perry,491000,41.707071215999974,-87.62590551099998,bus stop
Gunnison & Mobile,150501,41.968383355000014,-87.78555755600001,bus stop
Diversey & Campbell,830900,41.93208882699997,-87.69041531300002,bus stop
2609 W Jackson,837400,41.87742359600003,-87.691657529,bus stop
Lawrence & Springfield,140601,41.96814800300001,-87.72569382299997,bus stop
Garfield & Throop,670100,41.793722238999976,-87.65689232099999,bus stop
Cermak & 47th Avenue,813801,41.85118803500001,-87.742009639,bus stop
63rd Street & Hoyne,671400,41.779201075,-87.67651544900002,bus stop
69th Street & Union,681200,41.76881760600003,-87.64216304899998,bus stop
Pulaski & 61st Street,650200,41.78237200000001,-87.722918999,bus stop
Archer & 37th Street,590500,41.826584001000015,-87.68368299999997,bus stop
Archer & Lowe,840200,41.84825039999998,-87.64452300300002,bus stop
Laramie & Potomac,250700,41.90413800099998,-87.755881999,bus stop
100th Street & Yates,510300,41.713577273,-87.56497962100002,bus stop
5400 W Harrison,252102,41.87295261999998,-87.75948023500001,bus stop
Austin & West End/Randolph,252000,41.88407585599998,-87.774674619,bus stop
Racine & 54th Street,612000,41.79580499999997,-87.65479099999999,bus stop
Narragansett & Montrose,150502,41.960519524999995,-87.78670705600001,bus stop
Dodge & Emerson,809200,42.05199432500001,-87.69876657700001,bus stop
Ridge & Hull Terrace,810200,42.024471430000006,-87.68504198800002,bus stop
State & 88th Street,440600,41.73441963900001,-87.624027985,bus stop
Diversey & Central Park,210602,41.931931905,-87.71698770199998,bus stop
Belmont & Austin,151200,41.93852552499999,-87.77606359100002,bus stop
87th Street & Loomis,711100,41.73596054500001,-87.658021582,bus stop
Garfield & King Drive,400300,41.794858412999986,-87.61631313999999,bus stop
Sheridan & Barry,063200,41.93756537899998,-87.63953498699999,bus stop
Damen & Ogden,838200,41.87281563900001,-87.67654123900002,bus stop
Niles Center & Crain,807300,42.03886401300002,-87.74876642599997,bus stop
Ewing & 107th Street,520400,41.70087570099997,-87.53517048399999,bus stop
Cicero & 45th Street,560100,41.811201486000016,-87.74304863600003,bus stop
Damen & 77th Street,710400,41.753750000000025,-87.67316299999999,bus stop
King Drive & 33rd Place,351000,41.833484999999996,-87.61690200100003,bus stop
Lake Shore & Division,081202,41.904191000000026,-87.62496599899998,bus stop
63rd Street & Lavergne,640700,41.778273352999975,-87.74691810799999,bus stop
92nd Street & Burley,461000,41.728376948000005,-87.54552537400002,bus stop
75th Street & Wentworth,691100,41.758215705,-87.62952557699998,bus stop
61st Street & Eberhart,420600,41.783862,-87.613384,bus stop
Garfield & Paulina,611800,41.79405391400002,-87.66728517199999,bus stop
Fullerton & Kimball,221100,41.92454273499999,-87.71226851099999,bus stop
Ashland & Roosevelt,838200,41.867108848999976,-87.66655179000003,bus stop
Halsted & Addison,061800,41.947192341000004,-87.64938802400002,bus stop
Belmont & Pulaski,161300,41.93916855200001,-87.72738397900002,bus stop
Lawrence & Ravenswood,031000,41.96890414400002,-87.67407124599998,bus stop
Garfield & Normal,843800,41.79448340800002,-87.63812639700001,bus stop
Armitage & Central Park,222900,41.91724579200002,-87.71680676599999,bus stop
74th Street & Wolcott,672000,41.759417891,-87.67074667499998,bus stop
Addison & Lockwood,150700,41.946052786999985,-87.75925188600002,bus stop
Grand & Lawndale,230700,41.90349800000001,-87.719491,bus stop
Devon & Greenview,010600,41.99818662000001,-87.66775181600002,bus stop
Michigan & Hubbard (Wrigley Bldg.),081500,41.88989400000003,-87.62424400100002,bus stop
Lake Park & 48th Street,390700,41.80781999999999,-87.59056700000002,bus stop
Higgins & Melvina,110300,41.974866346,-87.78327586299997,bus stop
Sheridan & Berwyn,030706,41.97801193700002,-87.65512909,bus stop
Higgins & Nordica,100600,41.979977797000004,-87.80210691100001,bus stop
Ashland & 70th Street,671500,41.766873643,-87.66396848,bus stop
Central & Balmoral,110200,41.97931299999999,-87.768485,bus stop
Caldwell & Mcalpin,120100,42.00726400100001,-87.78450399899998,bus stop
Division & Kostner,230600,41.902579891000016,-87.73643349500003,bus stop
Division & Long,250700,41.90224043400002,-87.76121000699999,bus stop
Halsted & 29th Street,600400,41.84187660600003,-87.64628081000001,bus stop
Division & Central,250600,41.902203805,-87.765894479,bus stop
Chicago & LaSalle,081000,41.89672181399999,-87.63290016600001,bus stop
Cicero & 19th Street,813702,41.85486265700001,-87.74447891800003,bus stop
Cicero & 19th Street,813702,41.85501486200002,-87.744303909,bus stop
Cicero & 29th Street,814200,41.840146355,-87.74407259499998,bus stop
3700 S. Cicero,820700,41.82619516599999,-87.743727009,bus stop
3700 S. Cicero,814200,41.823872903999984,-87.74337011300003,bus stop
Cicero & 24th Place,813801,41.846830368999974,-87.74398124700002,bus stop
Halsted & Marquette Rd,681100,41.772337504999996,-87.64471100899999,bus stop
Milwaukee & Gresham,210602,41.93444304600001,-87.71600691700002,bus stop
Western & Roscoe,843700,41.942877838000015,-87.68828744799998,bus stop
31st Street & Michigan,839200,41.83840804900001,-87.62357752899999,bus stop
31st Street & Michigan,842000,41.838286685000014,-87.623119127,bus stop
Milwaukee & Belmont,210501,41.938993278,-87.72384770999997,bus stop
Milwaukee & Keeler,161300,41.944399739000005,-87.73242613100001,bus stop
Midway Orange Line Station,980100,41.786219819999985,-87.739023524,bus stop
King Drive & 115th Street,491400,41.68559437800002,-87.61308308000002,bus stop
Pulaski & 48th Street,570400,41.80593021200002,-87.72337343100003,bus stop
Fullerton & Tripp,200200,41.92452753499998,-87.732807971,bus stop
California & Pope John Paul II/43rd St,580600,41.815474698,-87.694285864,bus stop
Addison & Orange,170700,41.94505299999997,-87.82426099999998,bus stop
Michigan & 116th Street,530100,41.68246046600001,-87.62056362499999,bus stop
Commercial & 90th Street,833900,41.732011634,-87.55137600699999,bus stop
North Ave & East,812200,41.908996,-87.79009700099999,bus stop
95th Street & Wallace,730100,41.72161799999998,-87.63818499899998,bus stop
Pulaski & 36th Street,830500,41.828699787000005,-87.72402344699998,bus stop
Commercial & 88th Street,460700,41.73564956500002,-87.55146817600001,bus stop
Cicero & 28th Street,814200,41.84239766100001,-87.744113519,bus stop
Irving Park & Melvina,170200,41.952912000000026,-87.78182199899999,bus stop
95th Street & Langley,490400,41.72212421099999,-87.606797127,bus stop
915 E. 60th Street,420400,41.785864038,-87.60383142699999,bus stop
Harrison & Damen,838200,41.873976260000006,-87.676221333,bus stop
Harrison & Western,282700,41.87394369100002,-87.68667282500002,bus stop
Harrison & California,837000,41.87386745600003,-87.69633972499997,bus stop
Irving Park & Forest Preserve,170400,41.952622313999996,-87.810481364,bus stop
Belmont & Wolcott,051300,41.93954809799999,-87.67564087300002,bus stop
Broadway & Thorndale,030500,41.989746733000004,-87.660369543,bus stop
Western & Fulton,837800,41.88635655899998,-87.686701524,bus stop
Western & Jackson,280800,41.87736995199998,-87.68648976399999,bus stop
69th Street & Halsted,681200,41.76890716999998,-87.644377367,bus stop
59th Street & California,660302,41.786335619,-87.69374132899998,bus stop
Cicero & Iowa,251000,41.89693600099997,-87.74591000100003,bus stop
Addison & Melvina,170200,41.945754584999975,-87.78122829300003,bus stop
Clark & Hollywood,030500,41.98535721799999,-87.669079952,bus stop
Kedzie & 78th Street,700100,41.75156962300002,-87.70234774300002,bus stop
Central & Louise,120100,41.994278001,-87.76481100000001,bus stop
Kedzie & 46th Street,842800,41.809823857000026,-87.70395309999998,bus stop
Pulaski & 96th Street,821700,41.718707516999984,-87.72116225600001,bus stop
Ashland & Jackson,838100,41.87736080799999,-87.666837252,bus stop
Blue Island & Wolcott,843200,41.849311763,-87.67349071500001,bus stop
Damen & 78th Street,710400,41.751896999999985,-87.67310600000002,bus stop
King Drive & 46th Street,836000,41.811381159999996,-87.61654357600003,bus stop
Damen & 49th Street,611400,41.80509699999999,-87.67448999999999,bus stop
Yates & 97th Street,510200,41.71887348400003,-87.56460266300002,bus stop
Pulaski & 66th Street,650302,41.77308627999997,-87.72239893199998,bus stop
Irving Park & Mobile,150502,41.95302605500001,-87.783970726,bus stop
Gunnison & Rutherford,810600,41.96842650799999,-87.79510431300002,bus stop
Irving Park & Sayre,170100,41.952800188000026,-87.80104568799999,bus stop
87th Street & Throop,711100,41.73599692200003,-87.65568292799998,bus stop
Sheridan & Fremont,832100,41.952762674999974,-87.652340111,bus stop
18th Street & Laflin,310600,41.85792038400001,-87.66353771000001,bus stop
Roosevelt & Talman,843300,41.86659701299999,-87.692166998,bus stop
Belmont & Orange (79th Avenue),170700,41.93789065599998,-87.82374345,bus stop
87th Street & Sacramento,700502,41.735388407000016,-87.69690304400001,bus stop
47th Street & Throop,842600,41.80875960399999,-87.657637443,bus stop
North Ave & Kilpatrick,831300,41.90976800599998,-87.74330273300001,bus stop
47th Street & Wolcott,610300,41.808580310000025,-87.67205728800002,bus stop
Howard & Elmwood,810200,42.01954975799998,-87.6826949,bus stop
300 E 111th Street,490901,41.69274668000003,-87.61587795399998,bus stop
16th Street & Kildare,290900,41.85882736000002,-87.73217008300003,bus stop
Halsted & 47th Street,611000,41.80869126599998,-87.64564335900002,bus stop
Vincennes & Montvale,750500,41.68846807400001,-87.66565856300002,bus stop
7000 W Forest Preserve Avenue,170100,41.955658465,-87.80326948099997,bus stop
Dodge & Church,809200,42.04845372,-87.69908003500001,bus stop
Milwaukee & Gresham,210602,41.93439901199997,-87.71629613699997,bus stop
Lafayette & 85th Street,842400,41.740133000000014,-87.62555999900002,bus stop
Addison & Kilpatrick,831700,41.946235478000006,-87.74441595100001,bus stop
93rd Street & Bennett,480400,41.726144121000004,-87.57772660299997,bus stop
63rd Street & Francisco,660301,41.779157827999995,-87.69568846300001,bus stop
Central & Cornelia,151200,41.94412799999998,-87.76675599999999,bus stop
Jeffery & 82nd Street,460500,41.74602897699998,-87.575941801,bus stop
Kedzie & Birchwood,807600,42.01734084200001,-87.708813475,bus stop
Racine & 49th Street,611100,41.805229,-87.655191,bus stop
Clark & Arlington,070103,41.927011616000016,-87.64150686800002,bus stop
Blue Island & Western,841300,41.84503824500001,-87.68512622600002,bus stop
Clarendon & Montrose,031502,41.96192300000001,-87.64998400000002,bus stop
Pulaski & Madison,260700,41.88049086199999,-87.72575984999997,bus stop
Western & 16th Street,841200,41.85920639099999,-87.68597250300002,bus stop
Western & Pershing,580700,41.82281061499998,-87.68495884499998,bus stop
Northwest Hwy & Bryn Mawr,100100,41.982974635999994,-87.782611626,bus stop
Clark & Roosevelt,839000,41.86755585399999,-87.63053124599998,bus stop
Broadway & Cornelia,061800,41.94555627400001,-87.64626011600001,bus stop
Kedzie & 51st Street,630300,41.80091524599999,-87.70386606199997,bus stop
Western & Albion,020602,42.001447000999974,-87.690046,bus stop
State & 42nd Street,380500,41.81840799999998,-87.62640299999998,bus stop
Ridge & Seward,810100,42.028620337999996,-87.685373626,bus stop
Irving Park & Kilpatrick,831700,41.95335122199998,-87.74471687699997,bus stop
Belmont & Oriole (76th Avenue),810800,41.937837118000004,-87.81658557499998,bus stop
Ashland & Farwell,010600,42.00651087199998,-87.669913984,bus stop
Western & Irving Park,050200,41.954263105999985,-87.68833476600003,bus stop
King Drive & 89th Street,440900,41.73266864499999,-87.61424368000002,bus stop
Foster & Leclaire,110501,41.97532021000001,-87.755473768,bus stop
Halsted & 79th Street Terminal,710900,41.74969477799999,-87.64368096200002,bus stop
63rd Street & Campbell,660600,41.779157,-87.68617599999999,bus stop
King Drive & 97th Street,490500,41.718164494999996,-87.61396622400002,bus stop
47th Street & Spaulding,580400,41.808153559999994,-87.706306757,bus stop
69th Street & Perry,690300,41.768973985,-87.628342256,bus stop
79th Street & Hamlin,700401,41.74947776699997,-87.71714202200002,bus stop
1700 N Halsted,832600,41.91282702699999,-87.648418618,bus stop
Lawrence & Knight,770902,41.966569472,-87.843925641,bus stop
Milwaukee & Kenton,161100,41.950206174000016,-87.74194833899998,bus stop
35th Street & Federal,842000,41.831035887999974,-87.628858966,bus stop
Western & Thorndale,040100,41.988693866999995,-87.68951523700002,bus stop
Western & North Shore,020500,42.00325700000002,-87.68993599999999,bus stop
Armitage & Washtenaw,221400,41.917573636999975,-87.69468615599999,bus stop
Niles Center & Wright Terrace,807300,42.03626241699999,-87.75006985200002,bus stop
Armitage & Lacrosse,191100,41.91698127000001,-87.74736445299999,bus stop
71st Street & Crandon,430600,41.766145779,-87.56865501099998,bus stop
Jeffery & 90th Street,480400,41.73171264299998,-87.57545642000002,bus stop
Archer & Laramie,835200,41.797318948,-87.75256941100002,bus stop
47th Street & Kilpatrick,560400,41.807591,-87.740831001,bus stop
Jackson & Springfield,260800,41.87706854700002,-87.72295440599999,bus stop
California & Roosevelt,843100,41.866217560999985,-87.695993956,bus stop
Division & Wells,080300,41.903916906000006,-87.63492031300001,bus stop
Chicago & Rockwell,242800,41.89561683300002,-87.69155691899999,bus stop
Archer & Lockwood,560700,41.796956583,-87.75497022100001,bus stop
Cortland & Southport,832500,41.91709500000002,-87.662890001,bus stop
Cottage Grove & 41st Street,380100,41.82042891399999,-87.60681935299999,bus stop
State & Balbo,320600,41.87297729699998,-87.62741715700002,bus stop
2700 S Ashland,843200,41.843106992,-87.66601503800001,bus stop
Central & Berteau,150300,41.95695010999998,-87.76700635600002,bus stop
Laramie & Augusta,251100,41.898499000000015,-87.755606,bus stop
Pulaski & Ohio,231500,41.89156040900002,-87.72587016199998,bus stop
Division & Richmond,240900,41.90297307399999,-87.700616776,bus stop
Damen & 63rd Street,671300,41.77918766900001,-87.67381135199997,bus stop
Addison & Greenview,060400,41.94709309799998,-87.66633776600003,bus stop
111th Street & Hoyne,750200,41.691969528000016,-87.67376037600002,bus stop
Kimball & Thorndale,130300,41.988365999999985,-87.71385600000002,bus stop
43rd Street & King Drive,380200,41.81670585799998,-87.61638002900003,bus stop
31st Street Beach,350100,41.839036609999994,-87.60770394600002,bus stop
Armitage & Western,221500,41.91763095900001,-87.68768895199997,bus stop
Armitage & Western,222200,41.917499555000006,-87.68716918299998,bus stop
Kedzie & 19th Street,841600,41.855257911000024,-87.705428988,bus stop
Kedzie & 19th Street,843100,41.85556291400002,-87.705287446,bus stop
Damen & Schiller,241400,41.90821930300001,-87.67733783,bus stop
Chicago & Clark,081000,41.896725694,-87.63153307900001,bus stop
Harrison & Paulina,838200,41.87409305,-87.668797579,bus stop
North Ave & Long,250700,41.909391331999984,-87.76038496899997,bus stop
